H,V,L,F,fla,Tree,name,absPAR,absNIR,absTherm,totPs,netPs,totRf,totLE1,totLE2,totH
15,0.1,4.556,0.15,0.1,1013,H15_V0.1_L4.556_F0.15_fla0.1,0.14276666666666665,0.0498,0.10573333333333333,0.02606666666666667,0.023433333333333334,0.0026,1.7737333333333334,0.15946666666666667,0.15986666666666666
15,0.1,4.556,0.25,0.1,1013,H15_V0.1_L4.556_F0.25_fla0.1,0.156,0.0518,0.11186666666666667,0.027466666666666667,0.024833333333333336,0.0026,1.8387,0.16783333333333333,0.17586666666666667
15,0.1,4.556,0.4,0.1,1013,H15_V0.1_L4.556_F0.4_fla0.1,0.17393333333333333,0.055733333333333336,0.11126666666666667,0.029166666666666667,0.026533333333333332,0.0026,1.9139333333333333,0.1779,0.19403333333333334
15,0.1,4.556,0.5,0.1,1013,H15_V0.1_L4.556_F0.5_fla0.1,0.18716666666666668,0.0589,0.10806666666666667,0.030266666666666667,0.027666666666666666,0.0026,1.9979666666666667,0.1844,0.20476666666666668
15,0.1,4.556,0.65,0.1,1013,H15_V0.1_L4.556_F0.65_fla0.1,0.21656666666666666,0.0652,0.09633333333333334,0.0325,0.0299,0.0026,2.1608666666666667,0.19756666666666667,0.22563333333333332
15,0.1,4.556,0.75,0.1,1013,H15_V0.1_L4.556_F0.75_fla0.1,0.24856666666666666,0.0716,0.0975,0.0346,0.032,0.0026,2.3230333333333335,0.20986666666666667,0.25753333333333334
15,0.1,4.556,0.85,0.1,1013,H15_V0.1_L4.556_F0.85_fla0.1,0.2948,0.08113333333333334,0.09233333333333334,0.03713333333333334,0.03453333333333333,0.0026,2.529333333333333,0.22469999999999998,0.30066666666666664
15,0.1,4.556,0.95,0.1,1013,H15_V0.1_L4.556_F0.95_fla0.1,0.3573,0.09376666666666666,0.08483333333333333,0.039933333333333335,0.0373,0.0026,2.754966666666667,0.24113333333333334,0.36083333333333334
15,0.1,4.556,1,0.1,1013,H15_V0.1_L4.556_F1_fla0.1,0.39403333333333335,0.10116666666666667,0.08113333333333334,0.041299999999999996,0.0387,0.0026,2.8537666666666666,0.24943333333333334,0.39816666666666667
15,0.1,4.556,1.05,0.1,1013,H15_V0.1_L4.556_F1.05_fla0.1,0.42983333333333335,0.1087,0.07763333333333333,0.04256666666666667,0.039966666666666664,0.0026,2.9297999999999997,0.2568666666666667,0.4359
15,0.1,4.556,1.15,0.1,1013,H15_V0.1_L4.556_F1.15_fla0.1,0.49346666666666666,0.12163333333333333,0.07256666666666667,0.044566666666666664,0.041933333333333336,0.0026,3.0323333333333333,0.26843333333333336,0.5046666666666667
15,0.1,4.556,1.25,0.1,1013,H15_V0.1_L4.556_F1.25_fla0.1,0.5328,0.13016666666666668,0.0699,0.0456,0.04296666666666667,0.0026,3.0751666666666666,0.2745333333333333,0.5489999999999999
15,0.1,4.556,1.35,0.1,1013,H15_V0.1_L4.556_F1.35_fla0.1,0.549,0.13386666666666666,0.06936666666666667,0.04596666666666667,0.043366666666666664,0.0026,3.0991,0.27673333333333333,0.5676333333333333
15,0.1,4.556,1.5,0.1,1013,H15_V0.1_L4.556_F1.5_fla0.1,0.5523666666666667,0.1351,0.068533333333333335,0.046066666666666665,0.0434,0.0026,3.1282,0.2772,0.5705333333333333
15,0.1,4.556,1.6,0.1,1013,H15_V0.1_L4.556_F1.6_fla0.1,0.5521333333333334,0.1355,0.06783333333333333,0.046,0.0434,0.0026,3.145033333333333,0.2772,0.5697
15,0.1,4.556,1.75,0.1,1013,H15_V0.1_L4.556_F1.75_fla0.1,0.5519333333333333,0.1357,0.06746666666666667,0.046,0.0434,0.0026,3.1628666666666665,0.2771,0.5687333333333333
15,0.1,4.556,1.85,0.1,1013,H15_V0.1_L4.556_F1.85_fla0.1,0.5519,0.1357,0.0674,0.046,0.0434,0.0026,3.1677666666666666,0.2771,0.5685
15,0.1,4.556,1.99,0.1,1013,H15_V0.1_L4.556_F1.99_fla0.1,0.5519,0.1357,0.0674,0.046,0.0434,0.0026,3.1701,0.2771,0.5684
15,0.1,5.402,0.01,0.1,1201,H15_V0.1_L5.402_F0.01_fla0.1,0.1252,0.04496666666666667,0.1196,0.024066666666666667,0.021466666666666665,0.0026,1.6950333333333334,0.14676666666666666,0.14963333333333334
15,0.1,5.402,0.15,0.1,1201,H15_V0.1_L5.402_F0.15_fla0.1,0.14033333333333334,0.0479,0.1184,0.025733333333333334,0.023133333333333332,0.0026,1.7719666666666667,0.15693333333333334,0.16340000000000002
15,0.1,5.402,0.25,0.1,1201,H15_V0.1_L5.402_F0.25_fla0.1,0.15053333333333332,0.05143333333333333,0.11193333333333333,0.026866666666666667,0.024233333333333332,0.0026,1.8356333333333335,0.16343333333333332,0.17053333333333334
15,0.1,5.402,0.4,0.1,1201,H15_V0.1_L5.402_F0.4_fla0.1,0.16996666666666665,0.05546666666666667,0.10976666666666667,0.028766666666666666,0.026166666666666664,0.0026,1.9544333333333332,0.17486666666666667,0.18726666666666666
15,0.1,5.402,0.5,0.1,1201,H15_V0.1_L5.402_F0.5_fla0.1,0.1844,0.05853333333333333,0.1079,0.030066666666666665,0.027466666666666667,0.0026,2.028766666666667,0.1827,0.20026666666666668
15,0.1,5.402,0.65,0.1,1201,H15_V0.1_L5.402_F0.65_fla0.1,0.21403333333333333,0.06523333333333334,0.0965,0.03236666666666667,0.029766666666666667,0.0026,2.192833333333333,0.19666666666666666,0.22206666666666666
15,0.1,5.402,0.75,0.1,1201,H15_V0.1_L5.402_F0.75_fla0.1,0.24456666666666665,0.07153333333333334,0.09656666666666666,0.03443333333333334,0.031766666666666665,0.0026,2.358033333333333,0.2087,0.25153333333333333
15,0.1,5.402,0.85,0.1,1201,H15_V0.1_L5.402_F0.85_fla0.1,0.2880333333333333,0.08043333333333334,0.09190000000000001,0.036833333333333336,0.03423333333333333,0.0026,2.5588,0.22333333333333333,0.2919333333333333
15,0.1,5.402,0.95,0.1,1201,H15_V0.1_L5.402_F0.95_fla0.1,0.3487,0.0928,0.08486666666666666,0.03966666666666667,0.037033333333333335,0.0026,2.7919,0.23983333333333334,0.3499
15,0.1,5.402,1,0.1,1201,H15_V0.1_L5.402_F1_fla0.1,0.3844,0.09996666666666668,0.08126666666666667,0.04103333333333333,0.03843333333333333,0.0026,2.8992999999999998,0.24806666666666666,0.38563333333333333
15,0.1,5.402,1.05,0.1,1201,H15_V0.1_L5.402_F1.05_fla0.1,0.4202666666666667,0.10723333333333333,0.0784,0.042333333333333334,0.0397,0.0026,2.9848,0.2556,0.4231
15,0.1,5.402,1.15,0.1,1201,H15_V0.1_L5.402_F1.15_fla0.1,0.4852333333333333,0.12073333333333333,0.07253333333333334,0.044366666666666665,0.04173333333333334,0.0026,3.0982,0.2674666666666667,0.4927666666666667
15,0.1,5.402,1.25,0.1,1201,H15_V0.1_L5.402_F1.25_fla0.1,0.5275,0.1296,0.06923333333333333,0.0455,0.042866666666666664,0.0026,3.1549,0.2739,0.5393333333333333
15,0.1,5.402,1.35,0.1,1201,H15_V0.1_L5.402_F1.35_fla0.1,0.5460666666666666,0.13373333333333334,0.0687,0.04593333333333333,0.0433,0.0026,3.181233333333333,0.27640000000000003,0.5605666666666667
15,0.1,5.402,1.5,0.1,1201,H15_V0.1_L5.402_F1.5_fla0.1,0.5517666666666667,0.13556666666666667,0.06763333333333332,0.046,0.0434,0.0026,3.1985,0.27713333333333334,0.5669000000000001
15,0.1,5.402,1.6,0.1,1201,H15_V0.1_L5.402_F1.6_fla0.1,0.5519666666666667,0.13566666666666666,0.06753333333333333,0.046,0.0434,0.0026,3.2019333333333333,0.2771,0.5670333333333334
15,0.1,5.402,1.75,0.1,1201,H15_V0.1_L5.402_F1.75_fla0.1,0.552,0.13563333333333333,0.06756666666666666,0.046,0.0434,0.0026,3.1996333333333333,0.2771,0.5671
15,0.1,5.402,1.85,0.1,1201,H15_V0.1_L5.402_F1.85_fla0.1,0.552,0.1356,0.06763333333333332,0.046,0.0434,0.0026,3.1982333333333335,0.27713333333333334,0.5672
15,0.1,5.402,1.99,0.1,1201,H15_V0.1_L5.402_F1.99_fla0.1,0.5519666666666667,0.13566666666666666,0.06753333333333333,0.046,0.0434,0.0026,3.198566666666667,0.2771,0.5671666666666667
15,0.25,0.44,0.01,0.1,105,H15_V0.25_L0.44_F0.01_fla0.1,0.3967333333333333,0.09566666666666666,0.06806666666666666,0.04203333333333333,0.0394,0.0026,4.6509,0.033133333333333334,0.3049
15,0.25,0.44,0.15,0.1,105,H15_V0.25_L0.44_F0.15_fla0.1,0.4328666666666667,0.1035,0.0677,0.0431,0.0405,0.0026,4.824566666666667,0.034,0.34096666666666664
15,0.25,0.44,0.25,0.1,105,H15_V0.25_L0.44_F0.25_fla0.1,0.464,0.10956666666666667,0.06933333333333333,0.04396666666666667,0.04136666666666667,0.0026,4.960833333333333,0.034666666666666665,0.373
15,0.25,0.44,0.4,0.1,105,H15_V0.25_L0.44_F0.4_fla0.1,0.49946666666666667,0.11643333333333333,0.0716,0.044866666666666666,0.04226666666666667,0.0026,5.090966666666667,0.0353,0.41076666666666667
15,0.25,0.44,0.5,0.1,105,H15_V0.25_L0.44_F0.5_fla0.1,0.5090333333333333,0.11826666666666667,0.07206666666666667,0.045066666666666665,0.042466666666666666,0.0026,5.1153,0.03546666666666667,0.42136666666666667
15,0.25,0.44,0.65,0.1,105,H15_V0.25_L0.44_F0.65_fla0.1,0.5139666666666667,0.1192,0.0721,0.0452,0.04256666666666667,0.0026,5.1405,0.0356,0.42613333333333336
15,0.25,0.44,0.75,0.1,105,H15_V0.25_L0.44_F0.75_fla0.1,0.5193333333333333,0.12033333333333333,0.0721,0.0453,0.0427,0.0026,5.173033333333334,0.035666666666666666,0.43116666666666664
15,0.25,0.44,0.85,0.1,105,H15_V0.25_L0.44_F0.85_fla0.1,0.526,0.12166666666666666,0.0721,0.04543333333333333,0.042833333333333334,0.0026,5.2081333333333335,0.03576666666666667,0.4376333333333333
15,0.25,0.44,0.95,0.1,105,H15_V0.25_L0.44_F0.95_fla0.1,0.5337333333333333,0.12326666666666666,0.0721,0.04563333333333333,0.04303333333333333,0.0026,5.2459,0.03593333333333333,0.4453
15,0.25,0.44,1,0.1,105,H15_V0.25_L0.44_F1_fla0.1,0.5376333333333333,0.1241,0.0721,0.0457,0.0431,0.0026,5.264233333333333,0.03596666666666667,0.4492
15,0.25,0.44,1.05,0.1,105,H15_V0.25_L0.44_F1.05_fla0.1,0.5415666666666666,0.1249,0.0721,0.045766666666666664,0.043166666666666666,0.0026,5.281766666666667,0.036,0.45313333333333333
15,0.25,0.44,1.15,0.1,105,H15_V0.25_L0.44_F1.15_fla0.1,0.5483,0.12586666666666665,0.06966666666666667,0.04593333333333333,0.0433,0.0026,5.3032,0.03613333333333334,0.45816666666666667
15,0.25,0.44,1.25,0.1,105,H15_V0.25_L0.44_F1.25_fla0.1,0.5527666666666666,0.12456666666666666,0.0579,0.046033333333333336,0.0434,0.0026,5.283666666666667,0.0362,0.45413333333333333
15,0.25,0.44,1.35,0.1,105,H15_V0.25_L0.44_F1.35_fla0.1,0.5563666666666667,0.1253,0.0579,0.0461,0.0435,0.0026,5.2966,0.03626666666666667,0.45790000000000003
15,0.25,0.44,1.5,0.1,105,H15_V0.25_L0.44_F1.5_fla0.1,0.5594333333333333,0.12596666666666667,0.0579,0.04616666666666667,0.04356666666666666,0.0026,5.310066666666667,0.0363,0.4609666666666667
15,0.25,0.44,1.6,0.1,105,H15_V0.25_L0.44_F1.6_fla0.1,0.5607333333333334,0.12623333333333334,0.0579,0.0462,0.0436,0.0026,5.315733333333333,0.0363,0.46226666666666666
15,0.25,0.44,1.75,0.1,105,H15_V0.25_L0.44_F1.75_fla0.1,0.5602666666666667,0.1276,0.062,0.0462,0.04356666666666666,0.0026,5.3321,0.0363,0.4655666666666667
15,0.25,0.44,1.85,0.1,105,H15_V0.25_L0.44_F1.85_fla0.1,0.5602666666666667,0.1276,0.062,0.0462,0.04356666666666666,0.0026,5.334833333333333,0.0363,0.4654
15,0.25,0.44,1.99,0.1,105,H15_V0.25_L0.44_F1.99_fla0.1,0.5602666666666667,0.1276,0.062,0.0462,0.04356666666666666,0.0026,5.3354333333333335,0.0363,0.46540000000000004
15,0.25,1.521,0.01,0.1,351,H15_V0.25_L1.521_F0.01_fla0.1,0.3187,0.08246666666666667,0.09273333333333333,0.0389,0.03623333333333333,0.0026,2.7511,0.10596666666666667,0.315
15,0.25,1.521,0.15,0.1,351,H15_V0.25_L1.521_F0.15_fla0.1,0.3318,0.08506666666666667,0.09283333333333332,0.03936666666666667,0.03673333333333333,0.0026,2.8104,0.10723333333333333,0.3280666666666667
15,0.25,1.521,0.25,0.1,351,H15_V0.25_L1.521_F0.25_fla0.1,0.3466666666666667,0.0881,0.0929,0.039933333333333335,0.03733333333333333,0.0026,2.8504,0.10873333333333333,0.3442
15,0.25,1.521,0.4,0.1,351,H15_V0.25_L1.521_F0.4_fla0.1,0.3648666666666667,0.09186666666666667,0.0929,0.040666666666666663,0.038033333333333336,0.0026,2.8803,0.11063333333333333,0.3648666666666667
15,0.25,1.521,0.5,0.1,351,H15_V0.25_L1.521_F0.5_fla0.1,0.374,0.0937,0.0929,0.040966666666666665,0.03836666666666667,0.0026,2.9100333333333332,0.11153333333333333,0.3745
15,0.25,1.521,0.65,0.1,351,H15_V0.25_L1.521_F0.65_fla0.1,0.3881,0.09553333333333333,0.08033333333333334,0.04153333333333333,0.038933333333333334,0.0026,2.939,0.113,0.3807333333333333
15,0.25,1.521,0.75,0.1,351,H15_V0.25_L1.521_F0.75_fla0.1,0.4029666666666667,0.09906666666666666,0.07833333333333334,0.04206666666666667,0.03946666666666667,0.0026,2.996566666666667,0.11443333333333333,0.3955666666666667
15,0.25,1.521,0.85,0.1,351,H15_V0.25_L1.521_F0.85_fla0.1,0.42106666666666664,0.10223333333333333,0.0736,0.0427,0.04003333333333333,0.0026,3.063833333333333,0.11603333333333334,0.41046666666666665
15,0.25,1.521,0.95,0.1,351,H15_V0.25_L1.521_F0.95_fla0.1,0.44616666666666666,0.10693333333333334,0.0757,0.04343333333333333,0.04083333333333333,0.0026,3.151666666666667,0.11803333333333334,0.4376
15,0.25,1.521,1,0.1,351,H15_V0.25_L1.521_F1_fla0.1,0.4593333333333333,0.1093,0.07653333333333333,0.0438,0.0412,0.0026,3.1921333333333335,0.11900000000000001,0.45176666666666665
15,0.25,1.521,1.05,0.1,351,H15_V0.25_L1.521_F1.05_fla0.1,0.4739,0.11213333333333333,0.07746666666666667,0.0442,0.04153333333333333,0.0026,3.232266666666667,0.12000000000000001,0.4678333333333333
15,0.25,1.521,1.15,0.1,351,H15_V0.25_L1.521_F1.15_fla0.1,0.5014333333333334,0.1176,0.0777,0.044866666666666666,0.04226666666666667,0.0026,3.3032666666666666,0.12186666666666666,0.49776666666666664
15,0.25,1.521,1.25,0.1,351,H15_V0.25_L1.521_F1.25_fla0.1,0.5203666666666666,0.12386666666666667,0.07496666666666667,0.045366666666666666,0.0427,0.0026,3.3385666666666665,0.1231,0.5204666666666666
15,0.25,1.521,1.35,0.1,351,H15_V0.25_L1.521_F1.35_fla0.1,0.5366333333333333,0.12736666666666666,0.07483333333333334,0.0457,0.0431,0.0026,3.366966666666667,0.12403333333333333,0.5389333333333334
15,0.25,1.521,1.5,0.1,351,H15_V0.25_L1.521_F1.5_fla0.1,0.5481333333333334,0.1297,0.0748,0.04596666666666667,0.043366666666666664,0.0026,3.3974333333333333,0.12466666666666666,0.5514
15,0.25,1.521,1.6,0.1,351,H15_V0.25_L1.521_F1.6_fla0.1,0.5528,0.1307,0.0748,0.046033333333333336,0.04343333333333333,0.0026,3.4113333333333333,0.12486666666666667,0.5564666666666667
15,0.25,1.521,1.75,0.1,351,H15_V0.25_L1.521_F1.75_fla0.1,0.5567333333333333,0.1315,0.0748,0.0461,0.0435,0.0026,3.4253666666666667,0.12506666666666666,0.5605666666666667
15,0.25,1.521,1.85,0.1,351,H15_V0.25_L1.521_F1.85_fla0.1,0.5576666666666666,0.13166666666666668,0.0748,0.0461,0.0435,0.0026,3.4304,0.12516666666666668,0.5614333333333333
15,0.25,1.521,1.99,0.1,351,H15_V0.25_L1.521_F1.99_fla0.1,0.5578,0.1317,0.0748,0.0461,0.0435,0.0026,3.4310666666666667,0.1252,0.5616
15,0.25,2.916,0.01,0.1,666,H15_V0.25_L2.916_F0.01_fla0.1,0.23816666666666667,0.06726666666666667,0.10456666666666667,0.03436666666666666,0.031733333333333336,0.0026,1.7263666666666666,0.1799,0.27313333333333334
15,0.25,2.916,0.15,0.1,666,H15_V0.25_L2.916_F0.15_fla0.1,0.24416666666666667,0.06843333333333333,0.1047,0.03473333333333334,0.0321,0.0026,1.756,0.18186666666666668,0.27896666666666664
15,0.25,2.916,0.25,0.1,666,H15_V0.25_L2.916_F0.25_fla0.1,0.2509,0.06986666666666666,0.10466666666666667,0.035166666666666666,0.03256666666666667,0.0026,1.7855666666666667,0.1842,0.28576666666666667
15,0.25,2.916,0.4,0.1,666,H15_V0.25_L2.916_F0.4_fla0.1,0.26303333333333334,0.07226666666666667,0.10436666666666666,0.0359,0.033299999999999996,0.0026,1.8275333333333332,0.18806666666666666,0.29833333333333334
15,0.25,2.916,0.5,0.1,666,H15_V0.25_L2.916_F0.5_fla0.1,0.2739,0.07433333333333333,0.103,0.03646666666666667,0.03386666666666666,0.0026,1.8664666666666667,0.19093333333333332,0.30846666666666667
15,0.25,2.916,0.65,0.1,666,H15_V0.25_L2.916_F0.65_fla0.1,0.29956666666666665,0.0795,0.09076666666666666,0.03766666666666667,0.03506666666666666,0.0026,1.9588666666666668,0.19693333333333332,0.3273333333333333
15,0.25,2.916,0.75,0.1,666,H15_V0.25_L2.916_F0.75_fla0.1,0.3263666666666667,0.08503333333333334,0.08943333333333334,0.038900000000000004,0.0363,0.0026,2.0412,0.20316666666666666,0.35509999999999997
15,0.25,2.916,0.85,0.1,666,H15_V0.25_L2.916_F0.85_fla0.1,0.3587666666666667,0.09196666666666667,0.09026666666666666,0.0403,0.0377,0.0026,2.1220333333333334,0.21026666666666666,0.3915
15,0.25,2.916,0.95,0.1,666,H15_V0.25_L2.916_F0.95_fla0.1,0.38989999999999997,0.09876666666666667,0.08793333333333334,0.04153333333333333,0.038933333333333334,0.0026,2.1826666666666665,0.21653333333333333,0.42533333333333334
15,0.25,2.916,1,0.1,666,H15_V0.25_L2.916_F1_fla0.1,0.4059333333333333,0.10200000000000001,0.0863,0.042133333333333335,0.03946666666666667,0.0026,2.2154333333333334,0.21943333333333334,0.44203333333333333
15,0.25,2.916,1.05,0.1,666,H15_V0.25_L2.916_F1.05_fla0.1,0.4221666666666667,0.1051,0.08399999999999999,0.042633333333333336,0.04003333333333334,0.0026,2.2468666666666666,0.22216666666666668,0.4584666666666667
15,0.25,2.916,1.15,0.1,666,H15_V0.25_L2.916_F1.15_fla0.1,0.4543333333333333,0.11109999999999999,0.0795,0.043633333333333336,0.040966666666666665,0.0026,2.3129666666666666,0.2271,0.49056666666666665
15,0.25,2.916,1.25,0.1,666,H15_V0.25_L2.916_F1.25_fla0.1,0.4859,0.1172,0.07673333333333333,0.0445,0.04186666666666667,0.0026,2.3697666666666666,0.2315,0.5238333333333334
15,0.25,2.916,1.35,0.1,666,H15_V0.25_L2.916_F1.35_fla0.1,0.5131,0.12340000000000001,0.07373333333333333,0.04516666666666667,0.04256666666666667,0.0026,2.410066666666667,0.23500000000000001,0.5537
15,0.25,2.916,1.5,0.1,666,H15_V0.25_L2.916_F1.5_fla0.1,0.5411666666666667,0.1301,0.07246666666666667,0.04583333333333333,0.043166666666666666,0.0026,2.4431333333333334,0.2383,0.5865333333333334
15,0.25,2.916,1.6,0.1,666,H15_V0.25_L2.916_F1.6_fla0.1,0.5506,0.13213333333333332,0.0724,0.046,0.0434,0.0026,2.4513333333333334,0.23923333333333335,0.5975666666666667
15,0.25,2.916,1.75,0.1,666,H15_V0.25_L2.916_F1.75_fla0.1,0.5550333333333334,0.13303333333333334,0.0724,0.0461,0.0435,0.0026,2.4563333333333333,0.2397,0.6026666666666667
15,0.25,2.916,1.85,0.1,666,H15_V0.25_L2.916_F1.85_fla0.1,0.5553,0.1331,0.0724,0.0461,0.0435,0.0026,2.4582333333333333,0.2397,0.6029
15,0.25,2.916,1.99,0.1,666,H15_V0.25_L2.916_F1.99_fla0.1,0.5553,0.1331,0.0724,0.0461,0.0435,0.0026,2.4639,0.2397,0.6026666666666667
15,0.25,4.556,0.01,0.1,1013,H15_V0.25_L4.556_F0.01_fla0.1,0.13173333333333334,0.04713333333333333,0.11073333333333334,0.024966666666666665,0.022333333333333334,0.0026,1.6821,0.15296666666666667,0.1534
15,0.25,4.556,0.15,0.1,1013,H15_V0.25_L4.556_F0.15_fla0.1,0.14623333333333333,0.049966666666666666,0.11093333333333334,0.026533333333333332,0.023933333333333334,0.0026,1.7875,0.16253333333333334,0.166
15,0.25,4.556,0.25,0.1,1013,H15_V0.25_L4.556_F0.25_fla0.1,0.15896666666666667,0.05193333333333333,0.11253333333333333,0.027866666666666665,0.025266666666666666,0.0026,1.8488333333333333,0.17013333333333333,0.1787
15,0.25,4.556,0.4,0.1,1013,H15_V0.25_L4.556_F0.4_fla0.1,0.18046666666666666,0.0569,0.109,0.029733333333333334,0.0271,0.0026,1.9580666666666668,0.18116666666666667,0.19816666666666666
15,0.25,4.556,0.5,0.1,1013,H15_V0.25_L4.556_F0.5_fla0.1,0.20096666666666668,0.06183333333333333,0.10396666666666667,0.03133333333333333,0.028733333333333333,0.0026,2.0785,0.19053333333333333,0.21523333333333333
15,0.25,4.556,0.65,0.1,1013,H15_V0.25_L4.556_F0.65_fla0.1,0.24283333333333335,0.0703,0.09803333333333333,0.03426666666666667,0.03166666666666667,0.0026,2.2742,0.20793333333333333,0.2529
15,0.25,4.556,0.75,0.1,1013,H15_V0.25_L4.556_F0.75_fla0.1,0.27393333333333336,0.07680000000000001,0.09516666666666666,0.03623333333333333,0.03356666666666667,0.0026,2.388933333333333,0.2193,0.2835666666666667
15,0.25,4.556,0.85,0.1,1013,H15_V0.25_L4.556_F0.85_fla0.1,0.3085333333333333,0.08416666666666667,0.09116666666666667,0.038033333333333336,0.0354,0.0026,2.528833333333333,0.23006666666666667,0.31679999999999997
15,0.25,4.556,0.95,0.1,1013,H15_V0.25_L4.556_F0.95_fla0.1,0.34723333333333334,0.09233333333333334,0.08656666666666667,0.0398,0.03716666666666667,0.0026,2.6757999999999997,0.24043333333333333,0.3542
15,0.25,4.556,1,0.1,1013,H15_V0.25_L4.556_F1_fla0.1,0.36846666666666666,0.09653333333333333,0.0843,0.040633333333333334,0.038033333333333336,0.0026,2.7377,0.24556666666666666,0.3754
15,0.25,4.556,1.05,0.1,1013,H15_V0.25_L4.556_F1.05_fla0.1,0.3902333333333333,0.10136666666666667,0.082,0.041466666666666666,0.03886666666666667,0.0026,2.793433333333333,0.25043333333333334,0.3981
15,0.25,4.556,1.15,0.1,1013,H15_V0.25_L4.556_F1.15_fla0.1,0.43456666666666666,0.11016666666666666,0.0765,0.04296666666666667,0.04036666666666667,0.0026,2.9037,0.25916666666666666,0.44276666666666664
15,0.25,4.556,1.25,0.1,1013,H15_V0.25_L4.556_F1.25_fla0.1,0.4769333333333333,0.11883333333333333,0.07233333333333333,0.04423333333333333,0.04153333333333333,0.0026,2.9992666666666667,0.26636666666666664,0.4868
15,0.25,4.556,1.35,0.1,1013,H15_V0.25_L4.556_F1.35_fla0.1,0.5114333333333333,0.12606666666666666,0.06976666666666667,0.0451,0.042466666666666666,0.0026,3.0634,0.27153333333333335,0.5240333333333334
15,0.25,4.556,1.5,0.1,1013,H15_V0.25_L4.556_F1.5_fla0.1,0.5405333333333333,0.13256666666666667,0.0687,0.0458,0.043166666666666666,0.0026,3.1174666666666666,0.27563333333333334,0.5567333333333333
15,0.25,4.556,1.6,0.1,1013,H15_V0.25_L4.556_F1.6_fla0.1,0.5477666666666666,0.1345,0.06799999999999999,0.04593333333333333,0.043333333333333335,0.0026,3.1386666666666665,0.27663333333333334,0.5647
15,0.25,4.556,1.75,0.1,1013,H15_V0.25_L4.556_F1.75_fla0.1,0.5511999999999999,0.13549999999999998,0.06756666666666666,0.046,0.0434,0.0026,3.1590666666666665,0.27703333333333335,0.5680666666666666
15,0.25,4.556,1.85,0.1,1013,H15_V0.25_L4.556_F1.85_fla0.1,0.5517333333333333,0.13566666666666666,0.0674,0.046,0.0434,0.0026,3.1663333333333337,0.2771,0.5683333333333334
15,0.25,4.556,1.99,0.1,1013,H15_V0.25_L4.556_F1.99_fla0.1,0.5519,0.1357,0.0674,0.046,0.0434,0.0026,3.1713999999999998,0.2771,0.5683333333333334
15,0.25,5.402,0.01,0.1,1201,H15_V0.25_L5.402_F0.01_fla0.1,0.13056666666666666,0.046,0.11906666666666667,0.024666666666666667,0.022066666666666665,0.0026,1.7327333333333335,0.15013333333333334,0.15396666666666667
