"","H","V","L","F","fla","Tree","name","absPAR","absNIR","absTherm","totPs","netPs","totRf","totLE1","totLE2","totH"
"263",15,0.25,4.556,1.6,27,1013,"H15_V0.25_L4.556_F1.6_fla27",110.480333333333,29.3034333333333,22.3438666666667,11.4385666666667,10.7306,0.708,787.617833333333,69.7879,113.512433333333
"264",15,0.25,4.556,1.75,27,1013,"H15_V0.25_L4.556_F1.75_fla27",111.163033333333,29.5203666666667,22.1620333333333,11.4634,10.7554333333333,0.708,792.212466666667,69.9618,114.116733333333
"265",15,0.25,4.556,1.85,27,1013,"H15_V0.25_L4.556_F1.85_fla27",111.258033333333,29.5675,22.1067333333333,11.4669,10.7589,0.708,793.834333333333,69.9864333333333,114.1608
"266",15,0.25,4.556,1.99,27,1013,"H15_V0.25_L4.556_F1.99_fla27",111.283366666667,29.5885666666667,22.05,11.4678,10.7598333333333,0.708,795.151966666667,69.9921333333333,114.117233333333
"267",15,0.25,5.402,0.01,27,1201,"H15_V0.25_L5.402_F0.01_fla27",27.3112666666667,11.2068666666667,32.5250333333333,5.60926666666667,4.9013,0.708,438.551566666667,33.8774666666667,34.2469666666667
"268",15,0.25,5.402,0.15,27,1201,"H15_V0.25_L5.402_F0.15_fla27",30.9363666666667,12.1464666666667,31.4712,6.08663333333333,5.3787,0.708,461.768633333333,36.6606,37.1279
"269",15,0.25,5.402,0.25,27,1201,"H15_V0.25_L5.402_F0.25_fla27",33.5514,12.6971666666667,31.3376333333333,6.41286666666667,5.70493333333333,0.708,480.128833333333,38.5798333333333,39.3834
"270",15,0.25,5.402,0.4,27,1201,"H15_V0.25_L5.402_F0.4_fla27",38.1952333333333,13.7445666666667,30.4468666666667,6.94946666666667,6.24153333333333,0.708,511.785533333333,41.7423666666667,43.0865333333333
"271",15,0.25,5.402,0.5,27,1201,"H15_V0.25_L5.402_F0.5_fla27",41.8136666666667,14.6139666666667,29.1474666666667,7.3342,6.62623333333333,0.708,534.191366666667,44.0133666666667,45.7526333333333
"272",15,0.25,5.402,0.65,27,1201,"H15_V0.25_L5.402_F0.65_fla27",48.8349666666667,16.1707,28.5523666666667,7.99626666666667,7.2883,0.708,577.456933333333,47.9758666666667,52.0374
"273",15,0.25,5.402,0.75,27,1201,"H15_V0.25_L5.402_F0.75_fla27",54.6061333333333,17.4494333333333,27.6875333333333,8.4732,7.76526666666667,0.708,609.151666666667,50.8538,57.1332333333333
"274",15,0.25,5.402,0.85,27,1201,"H15_V0.25_L5.402_F0.85_fla27",61.3453333333333,18.9125,26.8743,8.97603333333333,8.26806666666667,0.708,642.0316,53.9252,63.3547666666667
"275",15,0.25,5.402,0.95,27,1201,"H15_V0.25_L5.402_F0.95_fla27",68.8404,20.5282,26.0236333333333,9.4705,8.7626,0.708,676.412366666667,56.9901333333333,70.3965
"276",15,0.25,5.402,1,27,1201,"H15_V0.25_L5.402_F1_fla27",72.8248666666667,21.3768666666667,25.5518666666667,9.71216666666667,9.00423333333333,0.708,692.832033333333,58.5008666666667,74.1959666666667
"277",15,0.25,5.402,1.05,27,1201,"H15_V0.25_L5.402_F1.05_fla27",76.8939,22.2405666666667,25.1163666666667,9.94346666666667,9.2355,0.708,709.673066666667,59.9607666666667,78.1
"278",15,0.25,5.402,1.15,27,1201,"H15_V0.25_L5.402_F1.15_fla27",85.7021,24.0946333333333,24.3355333333333,10.3942333333333,9.68626666666667,0.708,742.651266666667,62.8481,86.7930333333333
"279",15,0.25,5.402,1.25,27,1201,"H15_V0.25_L5.402_F1.25_fla27",94.2063333333333,25.9132666666667,23.5662,10.7842666666667,10.0762666666667,0.708,770.0616,65.393,95.4136666666667
"280",15,0.25,5.402,1.35,27,1201,"H15_V0.25_L5.402_F1.35_fla27",101.2879,27.3927,22.9056666666667,11.0863,10.3783666666667,0.708,785.782766666667,67.3877,102.8495
"281",15,0.25,5.402,1.5,27,1201,"H15_V0.25_L5.402_F1.5_fla27",107.727566666667,28.7595,22.5106333333333,11.3398,10.6318666666667,0.708,797.4036,69.1036333333333,109.8956
"282",15,0.25,5.402,1.6,27,1201,"H15_V0.25_L5.402_F1.6_fla27",109.7307,29.1814666666667,22.2721666666667,11.4120333333333,10.7041,0.708,801.9898,69.6013,111.965266666667
"283",15,0.25,5.402,1.75,27,1201,"H15_V0.25_L5.402_F1.75_fla27",111.027866666667,29.4728333333333,22.2149,11.4584666666667,10.7504666666667,0.708,804.0223,69.9274,113.434966666667
"284",15,0.25,5.402,1.85,27,1201,"H15_V0.25_L5.402_F1.85_fla27",111.2705,29.5245,22.1973333333333,11.4670666666667,10.7591,0.708,803.454233333333,69.9878,113.743733333333
"285",15,0.25,5.402,1.99,27,1201,"H15_V0.25_L5.402_F1.99_fla27",111.3227,29.5196,22.1821333333333,11.4688333333333,10.7608666666667,0.708,802.426033333333,69.9989666666667,113.8209
"286",15,0.5,0.44,0.01,27,105,"H15_V0.5_L0.44_F0.01_fla27",82.1482333333333,22.1314333333333,24.8794333333333,10.2905333333333,9.5826,0.708,1145.3783,8.1274,63.1971
"287",15,0.5,0.44,0.15,27,105,"H15_V0.5_L0.44_F0.15_fla27",88.9549,23.497,24.6073333333333,10.5979333333333,9.89,0.708,1184.6893,8.3681,69.4263
"288",15,0.5,0.44,0.25,27,105,"H15_V0.5_L0.44_F0.25_fla27",95.3099333333333,24.7757666666667,24.3906333333333,10.8631,10.1551,0.708,1217.9314,8.5755,75.4277333333333
"289",15,0.5,0.44,0.4,27,105,"H15_V0.5_L0.44_F0.4_fla27",102.429433333333,26.2291666666667,24.2105666666667,11.1567333333333,10.4488,0.708,1249.10686666667,8.806,82.4889
"290",15,0.5,0.44,0.5,27,105,"H15_V0.5_L0.44_F0.5_fla27",104.501033333333,26.5653333333333,22.8607666666667,11.2382,10.5302666666667,0.708,1252.35333333333,8.86926666666667,83.8564666666667
"291",15,0.5,0.44,0.65,27,105,"H15_V0.5_L0.44_F0.65_fla27",105.571766666667,26.8541333333333,23.1441,11.2730666666667,10.5651333333333,0.708,1259.18393333333,8.897,85.1161
"292",15,0.5,0.44,0.75,27,105,"H15_V0.5_L0.44_F0.75_fla27",106.120866666667,27.0358666666667,23.6173666666667,11.2914666666667,10.5835333333333,0.708,1264.60023333333,8.91196666666667,85.9308333333333
"293",15,0.5,0.44,0.85,27,105,"H15_V0.5_L0.44_F0.85_fla27",106.737366666667,27.1845333333333,23.5624666666667,11.3122333333333,10.6042333333333,0.708,1269.36846666667,8.9287,86.4563666666667
"294",15,0.5,0.44,0.95,27,105,"H15_V0.5_L0.44_F0.95_fla27",107.386066666667,27.3377,23.4288,11.332,10.6241,0.708,1274.2957,8.94446666666667,86.9603666666667
"295",15,0.5,0.44,1,27,105,"H15_V0.5_L0.44_F1_fla27",107.688933333333,27.4157,23.3909333333333,11.3416333333333,10.6337,0.708,1276.56586666667,8.9521,87.2214333333333
"296",15,0.5,0.44,1.05,27,105,"H15_V0.5_L0.44_F1.05_fla27",107.978266666667,27.4900333333333,23.3244666666667,11.3516,10.6437,0.708,1278.43063333333,8.95996666666667,87.4648666666667
"297",15,0.5,0.44,1.15,27,105,"H15_V0.5_L0.44_F1.15_fla27",108.565766666667,27.6181333333333,23.2771666666667,11.3713666666667,10.6633666666667,0.708,1281.6666,8.9755,88.0086
"298",15,0.5,0.44,1.25,27,105,"H15_V0.5_L0.44_F1.25_fla27",109.155666666667,27.7248333333333,23.1543,11.3912333333333,10.6832666666667,0.708,1284.22923333333,8.99116666666667,88.5070666666667
"299",15,0.5,0.44,1.35,27,105,"H15_V0.5_L0.44_F1.35_fla27",109.576033333333,27.8218666666667,23.1017333333333,11.4056333333333,10.6976666666667,0.708,1286.5282,9.0026,88.8919333333333
"300",15,0.5,0.44,1.5,27,105,"H15_V0.5_L0.44_F1.5_fla27",110.2564,27.9626,22.9698333333333,11.4286,10.7207,0.708,1290.22623333333,9.0206,89.4638333333333
"301",15,0.5,0.44,1.6,27,105,"H15_V0.5_L0.44_F1.6_fla27",110.892033333333,28.0862,22.9598333333333,11.4487,10.7407666666667,0.708,1293.5693,9.03633333333333,90.0648666666667
"302",15,0.5,0.44,1.75,27,105,"H15_V0.5_L0.44_F1.75_fla27",111.744133333333,28.2618333333333,22.8551666666667,11.4770333333333,10.7690666666667,0.708,1297.3001,9.05853333333333,90.8591666666667
"303",15,0.5,0.44,1.85,27,105,"H15_V0.5_L0.44_F1.85_fla27",112.095666666667,28.3341333333333,22.8340666666667,11.4889333333333,10.7809666666667,0.708,1298.6341,9.0679,91.21
"304",15,0.5,0.44,1.99,27,105,"H15_V0.5_L0.44_F1.99_fla27",112.271066666667,28.3696,22.8350333333333,11.4948,10.7868666666667,0.708,1299.32846666667,9.07253333333333,91.3902666666667
"305",15,0.5,1.521,0.01,27,351,"H15_V0.5_L1.521_F0.01_fla27",65.7029333333333,19.0985,27.0638666666667,9.38483333333333,8.67686666666667,0.708,696.815066666667,25.4915666666667,65.2787
"306",15,0.5,1.521,0.15,27,351,"H15_V0.5_L1.521_F0.15_fla27",69.3429333333333,19.8792,26.3501333333333,9.60373333333333,8.89576666666667,0.708,713.337866666667,26.1004,68.5127666666667
"307",15,0.5,1.521,0.25,27,351,"H15_V0.5_L1.521_F0.25_fla27",72.8112333333333,20.5912666666667,26.265,9.80376666666667,9.0958,0.708,727.6297,26.6597333333333,71.9968
"308",15,0.5,1.521,0.4,27,351,"H15_V0.5_L1.521_F0.4_fla27",77.4883666666667,21.5054666666667,26.2140333333333,10.0686,9.36066666666667,0.708,740.2383,27.3963333333333,76.9708333333333
"309",15,0.5,1.521,0.5,27,351,"H15_V0.5_L1.521_F0.5_fla27",79.4413666666667,21.9114,25.8865666666667,10.1703333333333,9.4624,0.708,746.820733333333,27.6752333333333,78.8234333333333
"310",15,0.5,1.521,0.65,27,351,"H15_V0.5_L1.521_F0.65_fla27",81.9771333333333,22.4236666666667,25.9326333333333,10.2782333333333,9.57023333333333,0.708,757.809133333333,27.9743666666667,81.4054333333333
"311",15,0.5,1.521,0.75,27,351,"H15_V0.5_L1.521_F0.75_fla27",84.1693666666667,22.8857,25.7639333333333,10.3658666666667,9.65796666666667,0.708,770.125233333333,28.2201333333333,83.4049
"312",15,0.5,1.521,0.85,27,351,"H15_V0.5_L1.521_F0.85_fla27",87.2131666666667,23.5218666666667,25.5412333333333,10.4945666666667,9.78663333333333,0.708,785.040133333333,28.5811666666667,86.2786666666667
"313",15,0.5,1.521,0.95,27,351,"H15_V0.5_L1.521_F0.95_fla27",91.4117,24.3898666666667,25.3121333333333,10.6789333333333,9.971,0.708,800.958833333333,29.1009666666667,90.4879333333333
"314",15,0.5,1.521,1,27,351,"H15_V0.5_L1.521_F1_fla27",93.305,24.8047333333333,25.1599333333333,10.7616,10.0537,0.708,806.9808,29.3353333333333,92.4383333333333
"315",15,0.5,1.521,1.05,27,351,"H15_V0.5_L1.521_F1.05_fla27",95.2675666666667,25.2133666666667,25.1339333333333,10.8474333333333,10.1394666666667,0.708,812.4461,29.5798666666667,94.5501333333333
"316",15,0.5,1.521,1.15,27,351,"H15_V0.5_L1.521_F1.15_fla27",98.6018,25.9078333333333,24.9922666666667,10.9884333333333,10.2804666666667,0.708,821.387166666667,29.9809,98.0923
"317",15,0.5,1.521,1.25,27,351,"H15_V0.5_L1.521_F1.25_fla27",100.988366666667,26.3887,24.7181,11.0857,10.3777,0.708,827.6739,30.2562,100.4974
"318",15,0.5,1.521,1.35,27,351,"H15_V0.5_L1.521_F1.35_fla27",102.953566666667,26.7893666666667,24.4527666666667,11.1613666666667,10.4534,0.708,833.390066666667,30.4686333333333,102.4355
"319",15,0.5,1.521,1.5,27,351,"H15_V0.5_L1.521_F1.5_fla27",105.6193,27.3352333333333,24.2685,11.2630666666667,10.5551666666667,0.708,841.5695,30.755,105.161433333333
"320",15,0.5,1.521,1.6,27,351,"H15_V0.5_L1.521_F1.6_fla27",107.165933333333,27.6806,24.1856333333333,11.3210333333333,10.6130666666667,0.708,846.320866666667,30.9206333333333,106.797466666667
"321",15,0.5,1.521,1.75,27,351,"H15_V0.5_L1.521_F1.75_fla27",109.1936,28.1483666666667,24.0077,11.3925666666667,10.6845666666667,0.708,853.582133333333,31.1280666666667,108.8733
"322",15,0.5,1.521,1.85,27,351,"H15_V0.5_L1.521_F1.85_fla27",110.4948,28.3832333333333,23.884,11.4356666666667,10.7277333333333,0.708,857.423166666667,31.253,110.147333333333
"323",15,0.5,1.521,1.99,27,351,"H15_V0.5_L1.521_F1.99_fla27",111.5442,28.659,23.7925666666667,11.4716666666667,10.7637333333333,0.708,859.319566666667,31.3580333333333,111.350666666667
"324",15,0.5,2.916,0.01,27,666,"H15_V0.5_L2.916_F0.01_fla27",51.6413666666667,16.2948333333333,29.7528333333333,8.30413333333333,7.59623333333333,0.708,470.293333333333,43.1698666666667,60.3416
"325",15,0.5,2.916,0.15,27,666,"H15_V0.5_L2.916_F0.15_fla27",56.4473333333333,17.3245333333333,29.0965666666667,8.71473333333333,8.00683333333333,0.708,482.3444,45.2705333333333,65.2183333333333
"326",15,0.5,2.916,0.25,27,666,"H15_V0.5_L2.916_F0.25_fla27",58.6865333333333,17.7824666666667,28.9152666666667,8.90483333333333,8.1969,0.708,481.1581,46.2335666666667,67.8417666666667
"327",15,0.5,2.916,0.4,27,666,"H15_V0.5_L2.916_F0.4_fla27",59.7095,18.0342,28.1627333333333,8.97243333333333,8.26446666666667,0.708,479.862633333333,46.5620333333333,68.6978333333333
"328",15,0.5,2.916,0.5,27,666,"H15_V0.5_L2.916_F0.5_fla27",60.1638333333333,18.1418,28.0955333333333,8.9807,8.2727,0.708,484.540133333333,46.6135666666667,69.0097
"329",15,0.5,2.916,0.65,27,666,"H15_V0.5_L2.916_F0.65_fla27",62.3651333333333,18.6069333333333,27.5519666666667,9.1031,8.3951,0.708,497.1926,47.2513333333333,70.7564666666667
"330",15,0.5,2.916,0.75,27,666,"H15_V0.5_L2.916_F0.75_fla27",64.9442666666667,19.1501666666667,27.3224333333333,9.26073333333333,8.55276666666667,0.708,509.432366666667,48.0740333333333,73.1864
"331",15,0.5,2.916,0.85,27,666,"H15_V0.5_L2.916_F0.85_fla27",68.3994666666667,19.9156666666667,26.9372,9.4591,8.75113333333333,0.708,525.185466666667,49.1294,76.4726
"332",15,0.5,2.916,0.95,27,666,"H15_V0.5_L2.916_F0.95_fla27",73.1196666666667,20.9325333333333,26.3843666666667,9.71956666666667,9.01156666666667,0.708,544.832266666667,50.54,80.9889333333333
"333",15,0.5,2.916,1,27,666,"H15_V0.5_L2.916_F1_fla27",75.9348,21.5144333333333,26.0813666666667,9.87413333333333,9.16613333333333,0.708,554.023933333333,51.3806,83.7784
"334",15,0.5,2.916,1.05,27,666,"H15_V0.5_L2.916_F1.05_fla27",78.907,22.1224666666667,25.7617333333333,10.0355666666667,9.32766666666667,0.708,561.741533333333,52.2620666666667,86.8034
"335",15,0.5,2.916,1.15,27,666,"H15_V0.5_L2.916_F1.15_fla27",84.8711,23.2931,24.7522,10.3509666666667,9.64303333333333,0.708,575.8561,53.9873666666667,92.6295333333333
"336",15,0.5,2.916,1.25,27,666,"H15_V0.5_L2.916_F1.25_fla27",90.3944666666667,24.4850333333333,24.8110666666667,10.6273333333333,9.91936666666667,0.708,588.705466666667,55.5382333333333,98.8269
"337",15,0.5,2.916,1.35,27,666,"H15_V0.5_L2.916_F1.35_fla27",95.2199,25.4987333333333,24.5012666666667,10.8485,10.1405333333333,0.708,599.4097,56.7872666666667,103.995066666667
"338",15,0.5,2.916,1.5,27,666,"H15_V0.5_L2.916_F1.5_fla27",101.768033333333,26.8580333333333,24.0513333333333,11.1204666666667,10.4125333333333,0.708,612.005566666667,58.3432,111.052633333333
"339",15,0.5,2.916,1.6,27,666,"H15_V0.5_L2.916_F1.6_fla27",104.870766666667,27.5095,23.8114666666667,11.2414,10.5335,0.708,616.3173,59.0408,114.463966666667
"340",15,0.5,2.916,1.75,27,666,"H15_V0.5_L2.916_F1.75_fla27",107.996666666667,28.1625,23.6091,11.3525,10.6445333333333,0.708,621.612,59.6949,117.879933333333
"341",15,0.5,2.916,1.85,27,666,"H15_V0.5_L2.916_F1.85_fla27",109.518033333333,28.4789666666667,23.5293,11.4042333333333,10.6962666666667,0.708,623.365033333333,60.0035333333333,119.5897
"342",15,0.5,2.916,1.99,27,666,"H15_V0.5_L2.916_F1.99_fla27",110.8632,28.7455333333333,23.4253,11.4504666666667,10.7425333333333,0.708,624.6126,60.2783333333333,121.074633333333
"343",15,0.5,4.556,0.01,27,1013,"H15_V0.5_L4.556_F0.01_fla27",31.9242666666667,12.2501666666667,31.4421333333333,6.22603333333333,5.51806666666667,0.708,462.972433333333,37.7028666666667,38.0871333333333
"344",15,0.5,4.556,0.15,27,1013,"H15_V0.5_L4.556_F0.15_fla27",36.8426,13.3318666666667,30.8088,6.7896,6.08166666666667,0.708,495.315866666667,40.9949666666667,42.2353333333333
"345",15,0.5,4.556,0.25,27,1013,"H15_V0.5_L4.556_F0.25_fla27",40.1326333333333,14.1757,29.2774333333333,7.1514,6.44343333333333,0.708,510.9291,43.0899333333333,44.7128666666667
"346",15,0.5,4.556,0.4,27,1013,"H15_V0.5_L4.556_F0.4_fla27",45.0128333333333,15.1716666666667,29.5268,7.63416666666667,6.92616666666667,0.708,537.2822,45.9171,49.5638
"347",15,0.5,4.556,0.5,27,1013,"H15_V0.5_L4.556_F0.5_fla27",49.1776333333333,16.0833333333333,29.0426333333333,7.99653333333333,7.28856666666667,0.708,564.1167,48.0404666666667,53.1431666666667
"348",15,0.5,4.556,0.65,27,1013,"H15_V0.5_L4.556_F0.65_fla27",56.3954333333333,17.6867,27.2480333333333,8.60996666666667,7.90203333333333,0.708,600.0342,51.6527666666667,59.2194666666667
"349",15,0.5,4.556,0.75,27,1013,"H15_V0.5_L4.556_F0.75_fla27",60.924,18.6574666666667,27.1944333333333,8.9815,8.2735,0.708,615.1766,53.8827333333333,64.0143333333333
"350",15,0.5,4.556,0.85,27,1013,"H15_V0.5_L4.556_F0.85_fla27",64.8579333333333,19.5615666666667,26.8093333333333,9.2781,8.5702,0.708,630.833133333333,55.6792666666667,67.9354
"351",15,0.5,4.556,0.95,27,1013,"H15_V0.5_L4.556_F0.95_fla27",68.5379666666667,20.4040666666667,26.4907,9.52186666666667,8.8139,0.708,647.697066666667,57.1965,71.5297
"352",15,0.5,4.556,1,27,1013,"H15_V0.5_L4.556_F1_fla27",70.2350666666667,20.7904,26.3552,9.63086666666667,8.9229,0.708,654.048166666667,57.8808,73.2559666666667
"353",15,0.5,4.556,1.05,27,1013,"H15_V0.5_L4.556_F1.05_fla27",71.9405,21.1772,26.1218333333333,9.73693333333333,9.02893333333333,0.708,658.7717,58.5471666666667,74.9974666666667
"354",15,0.5,4.556,1.15,27,1013,"H15_V0.5_L4.556_F1.15_fla27",75.1824666666667,21.9056666666667,25.8534,9.91683333333333,9.20886666666667,0.708,673.434766666667,59.7013333333333,78.1619
"355",15,0.5,4.556,1.25,27,1013,"H15_V0.5_L4.556_F1.25_fla27",78.9729666666667,22.7366,25.3134666666667,10.0997,9.3917,0.708,693.156766666667,60.8833,81.5687
"356",15,0.5,4.556,1.35,27,1013,"H15_V0.5_L4.556_F1.35_fla27",83.7183,23.7473,24.742,10.3291666666667,9.6212,0.708,714.453033333333,62.3611666666667,86.0097
"357",15,0.5,4.556,1.5,27,1013,"H15_V0.5_L4.556_F1.5_fla27",92.0673333333333,25.5301666666667,23.8644,10.7185666666667,10.0105666666667,0.708,745.3047,64.8937666666667,94.2112333333333
"358",15,0.5,4.556,1.6,27,1013,"H15_V0.5_L4.556_F1.6_fla27",97.0025666666667,26.5828333333333,23.3266,10.9361666666667,10.2282666666667,0.708,758.958366666667,66.3302333333333,99.2516
"359",15,0.5,4.556,1.75,27,1013,"H15_V0.5_L4.556_F1.75_fla27",102.280566666667,27.7255333333333,22.8047,11.1489333333333,10.441,0.708,773.390666666667,67.7658,104.708666666667
"360",15,0.5,4.556,1.85,27,1013,"H15_V0.5_L4.556_F1.85_fla27",104.547133333333,28.2133,22.5573666666667,11.2317333333333,10.5238,0.708,780.6311,68.3369666666667,106.986466666667
"361",15,0.5,4.556,1.99,27,1013,"H15_V0.5_L4.556_F1.99_fla27",107.024966666667,28.7466333333333,22.4427,11.3214,10.6134333333333,0.708,787.630866666667,68.9682333333333,109.620133333333
"362",15,0.5,5.402,0.01,27,1201,"H15_V0.5_L5.402_F0.01_fla27",27.6760666666667,11.3297666666667,32.0755,5.6581,4.95016666666667,0.708,442.547566666667,34.1944666666667,34.2687666666667
"363",15,0.5,5.402,0.15,27,1201,"H15_V0.5_L5.402_F0.15_fla27",32.4886333333333,12.4830666666667,31.1123333333333,6.2654,5.55746666666667,0.708,477.081233333333,37.7447,38.0911666666667
"364",15,0.5,5.402,0.25,27,1201,"H15_V0.5_L5.402_F0.25_fla27",36.5124,13.3760666666667,30.3971666666667,6.7297,6.02173333333333,0.708,504.959233333333,40.4897,41.3018
"365",15,0.5,5.402,0.4,27,1201,"H15_V0.5_L5.402_F0.4_fla27",43.2781666666667,14.9284333333333,29.0419,7.456,6.74803333333333,0.708,544.805333333333,44.7973333333333,46.9844
"366",15,0.5,5.402,0.5,27,1201,"H15_V0.5_L5.402_F0.5_fla27",47.1595,15.7706,28.9422666666667,7.84696666666667,7.13896666666667,0.708,564.0926,47.1304,50.7920666666667
"367",15,0.5,5.402,0.65,27,1201,"H15_V0.5_L5.402_F0.65_fla27",53.5998333333333,17.2332,27.7897666666667,8.4209,7.71296666666667,0.708,601.047166666667,50.5355333333333,56.3335666666667
"368",15,0.5,5.402,0.75,27,1201,"H15_V0.5_L5.402_F0.75_fla27",58.7338333333333,18.3425333333333,27.3712666666667,8.82343333333333,8.11546666666667,0.708,626.119933333333,52.9443,61.1988
"369",15,0.5,5.402,0.85,27,1201,"H15_V0.5_L5.402_F0.85_fla27",64.19,19.5413333333333,26.6522333333333,9.2213,8.5133,0.708,648.2132,55.3446666666667,66.4193
"370",15,0.5,5.402,0.95,27,1201,"H15_V0.5_L5.402_F0.95_fla27",69.3926666666667,20.6734666666667,26.1808333333333,9.5573,8.8493,0.708,667.5532,57.4155333333333,71.6026666666667
"371",15,0.5,5.402,1,27,1201,"H15_V0.5_L5.402_F1_fla27",71.7649,21.1873,25.8432666666667,9.69773333333333,8.98983333333333,0.708,676.293133333333,58.2922666666667,73.8863666666667
"372",15,0.5,5.402,1.05,27,1201,"H15_V0.5_L5.402_F1.05_fla27",74.2625,21.7413333333333,25.5574666666667,9.83773333333333,9.12976666666667,0.708,686.220966666667,59.1779333333333,76.3223
"373",15,0.5,5.402,1.15,27,1201,"H15_V0.5_L5.402_F1.15_fla27",78.9578333333333,22.7621666666667,25.1059666666667,10.0805333333333,9.37263333333333,0.708,706.859166666667,60.7420666666667,80.8428333333333
"374",15,0.5,5.402,1.25,27,1201,"H15_V0.5_L5.402_F1.25_fla27",83.9843666666667,23.8298333333333,24.5628666666667,10.3225666666667,9.6146,0.708,729.097166666667,62.3175666666667,85.6003333333333
"375",15,0.5,5.402,1.35,27,1201,"H15_V0.5_L5.402_F1.35_fla27",89.5640333333333,25.0165,23.9300666666667,10.5837,9.87576666666667,0.708,751.3927,64.0292333333333,90.9694333333333
"376",15,0.5,5.402,1.5,27,1201,"H15_V0.5_L5.402_F1.5_fla27",98.0535,26.7890333333333,23.1389333333333,10.9618333333333,10.2539333333333,0.708,778.560866666667,66.5300333333333,99.5090333333333
"377",15,0.5,5.402,1.6,27,1201,"H15_V0.5_L5.402_F1.6_fla27",102.495133333333,27.7120333333333,22.7579666666667,11.1506,10.4426666666667,0.708,787.014466666667,67.7868,104.249
"378",15,0.5,5.402,1.75,27,1201,"H15_V0.5_L5.402_F1.75_fla27",106.0291,28.4495666666667,22.5525666666667,11.2855,10.5775333333333,0.708,791.775533333333,68.7070333333333,108.1782
"379",15,0.5,5.402,1.85,27,1201,"H15_V0.5_L5.402_F1.85_fla27",107.294966666667,28.715,22.4672,11.3265,10.6185333333333,0.708,795.510166666667,68.9988,109.4902
"380",15,0.5,5.402,1.99,27,1201,"H15_V0.5_L5.402_F1.99_fla27",109.005366666667,29.0717333333333,22.3597333333333,11.384,10.6760666666667,0.708,801.175766666667,69.4083333333333,111.237333333333
